folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r30_teacher,Item 30 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_30,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r31_parent,Item 31 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_31,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r31_teacher,Item 31 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_31,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r32_parent,Item 32 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_32,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r32_teacher,Item 32 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_32,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r33_parent,Item 33 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_33,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r33_teacher,Item 33 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_33,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r34_parent,Item 34 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_34,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r34_teacher,Item 34 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_34,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r35_parent,Item 35 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_35,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r35_teacher,Item 35 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_35,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r36_parent,Item 36 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_36,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r36_teacher,Item 36 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_36,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r37_parent,Item 37 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_37,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r37_teacher,Item 37 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_37,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r38_parent,Item 38 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_38,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r38_teacher,Item 38 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_38,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r39_parent,Item 39 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_39,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r39_teacher,Item 39 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_39,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r4_parent,Item 4 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_04,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r4_teacher,Item 4 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_04,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r40_parent,Item 40 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_40,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r40_teacher,Item 40 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_40,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r41_parent,Item 41 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_41,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r41_teacher,Item 41 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_41,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r42_parent,Item 42 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_42,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r42_teacher,Item 42 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_42,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r43_parent,Item 43 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_43,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF)/Teacher's Form,brief_r43_teacher,Item 43 response (teacher-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_43,,,
Clinical Data/Neurobehavioral Assessment/Behavior Rating Inventory of Executive Function (BRIEF),brief_r44_parent,Item 44 response (parent-completed),"Item from Behavior Rating Inventory of Executive Function (BRIEF).<br><br>Caregivers completed age-appropriate versions of the BRIEF (BRIEF-Preschool Edition for ages 2-4 and age 5 years if in preschool, or the BRIEF 2nd Edition for ages 6-18 and age 5 years in kindergarten, PAR Inc, Lutz, Florida).The BRIEF instrument survey behaviours associated with executive functioning (ability to self-regulate, pay attention and organize in “real-world” situations) and provide clinically relevant information on a wide range of behaviours. [Gioia GA, Isquith PK, Guy SC, Kenworthy L. Behavior Rating Inventory of Executive Function, 2nd Edition (BRIEF2). Odessa, FL Psychological Assessment Resources](https://www.parinc.com/Products/Pkey/24)<br><br>[Search for all BRIEF variables within this dataset](https://sleepdata.org/datasets/pats/variables?search=brief)",choices,,brief_item_response,brief;brief_44,,,
